laufkont,laufzeit,moral,verw,hoehe,sparkont,beszeit,rate,famges,buerge,wohnzeit,verm,alter,weitkred,wohn,bishkred,beruf,pers,telef,gastarb,target_bad
3.0,-0.04012041338888526,2.0,0.0,-0.10035058527845214,1.0,2.0,4.0,3.0,1.0,1.0,1.0,-0.12320424231012224,3.0,2.0,1.0,3.0,2.0,1.0,2.0,0
4.0,-0.02717163021283131,2.0,6.0,0.17243747232680304,5.0,3.0,2.0,3.0,1.0,4.0,4.0,-0.06842963809351071,3.0,3.0,1.0,2.0,1.0,2.0,2.0,0
2.0,-0.032566956536187124,2.0,1.0,0.13398230148769327,1.0,2.0,2.0,3.0,1.0,3.0,3.0,-0.098859973769406,3.0,2.0,2.0,3.0,2.0,1.0,2.0,0
2.0,-0.030408826006844795,1.0,2.0,-0.023863992039231084,4.0,3.0,4.0,3.0,1.0,2.0,3.0,-0.07451570522868978,2.0,2.0,1.0,3.0,1.0,2.0,2.0,0
2.0,-0.02717163021283131,2.0,1.0,0.0980343089126577,1.0,3.0,2.0,3.0,1.0,2.0,3.0,-0.06842963809351071,3.0,1.0,1.0,4.0,2.0,2.0,2.0,0
1.0,-0.04012041338888526,2.0,6.0,-0.12316237624453562,1.0,3.0,4.0,3.0,1.0,4.0,3.0,-0.03799930241761543,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1
1.0,-0.028790228109838053,4.0,2.0,0.0038562183452511586,3.0,3.0,1.0,2.0,1.0,4.0,3.0,-0.14146244371565941,3.0,2.0,2.0,3.0,2.0,1.0,2.0,1
1.0,-0.02393443441881782,2.0,3.0,0.10601490451379526,5.0,4.0,4.0,2.0,1.0,3.0,3.0,-0.098859973769406,3.0,2.0,1.0,4.0,2.0,2.0,2.0,1
1.0,-0.03364602180085828,1.0,3.0,-0.09272311337647997,1.0,4.0,4.0,3.0,3.0,4.0,3.0,-0.13537637658048035,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1
1.0,-0.03364602180085828,2.0,2.0,-0.06401415663433466,2.0,1.0,1.0,1.0,1.0,1.0,2.0,-0.08060177236386884,3.0,2.0,1.0,3.0,2.0,1.0,2.0,1
4.0,-0.03364602180085828,531.0,3.0,-0.01944994579966385,2.0,5.0,2.0,3.0,1.0,4.0,3.0,-0.09277390663422695,3.0,2.0,2.0,3.0,2.0,1.0,2.0,1
1.0,-0.04012041338888526,2.0,4.0,-0.12114957115929297,2.0,1.0,4.0,2.0,1.0,3.0,2.0,-0.14754851085083848,3.0,2.0,1.0,3.0,2.0,1.0,2.0,1
1.0,-0.04012041338888526,2.0,2.0,0.13041575212612294,1.0,5.0,4.0,3.0,1.0,4.0,4.0,0.04111957033971232,3.0,3.0,1.0,4.0,2.0,2.0,2.0,1
1.0,-0.03364602180085828,2.0,1.0,-0.04455704081032229,1.0,4.0,2.0,3.0,1.0,1.0,4.0,-0.07451570522868978,3.0,3.0,1.0,4.0,2.0,2.0,2.0,0
1.0,-0.03688321759487177,4.0,0.0,0.03991014803003634,1.0,5.0,2.0,3.0,1.0,4.0,4.0,-0.06234357095833166,3.0,3.0,3.0,4.0,2.0,2.0,2.0,0
1.0,-0.02717163021283131,2.0,2.0,-0.019485258169580386,1.0,3.0,1.0,3.0,3.0,2.0,2.0,-0.0562575038231526,3.0,2.0,1.0,3.0,1.0,1.0,2.0,0
1.0,-0.03688321759487177,2.0,3.0,-0.02340493123031609,1.0,141.0,4.0,2.0,3.0,1.0,1.0,-0.1292903094453013,3.0,2.0,1.0,3.0,2.0,1.0,2.0,0
2.0,-0.04012041338888526,2.0,2.0,-0.04077861722925273,1.0,2.0,3.0,2.0,1.0,1.0,1.0,-0.07451570522868978,3.0,1.0,1.0,4.0,2.0,1.0,2.0,0
444.0,-0.04012041338888526,2.0,2.0,-0.08880344031574426,1.0,3.0,2.0,3.0,1.0,2.0,1.0,-0.11711817517494318,3.0,2.0,1.0,3.0,2.0,1.0,2.0,0
1.0,-0.04227854391822758,4.0,10.0,-0.10621243868459744,1.0,5.0,3.0,3.0,1.0,4.0,4.0,0.028947436069354203,1.0,3.0,2.0,4.0,1.0,2.0,2.0,0
1.0,-0.02717163021283131,216.0,2.0,0.07264471494266696,1.0,2.0,4.0,2.0,2.0,4.0,4.0,-0.14146244371565941,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1
1.0,-0.03364602180085828,1.0,0.0,-0.10518837995701784,1.0,1.0,1.0,2.0,2.0,4.0,4.0,-0.10494604090458506,3.0,1.0,2.0,1.0,2.0,1.0,2.0,1
1.0,-0.030408826006844795,0.0,2.0,0.0145205540600456,1.0,3.0,2.0,1.0,3.0,2.0,1.0,-0.08668783949904789,3.0,2.0,2.0,3.0,2.0,1.0,2.0,0
1.0,-0.02717163021283131,4.0,2.0,0.04234670155427746,1.0,3.0,3.0,3.0,3.0,2.0,3.0,-0.11103210803976413,3.0,2.0,2.0,3.0,2.0,1.0,2.0,0
1.0,-0.04012041338888526,2.0,2.0,-0.12231487936653872,1.0,3.0,2.0,3.0,3.0,3.0,2.0,-0.050171436687973546,3.0,2.0,1.0,2.0,1.0,1.0,2.0,0
1.0,-0.03526461969786503,4.0,0.0,-0.1271526740451044,1.0,5.0,4.0,3.0,1.0,4.0,1.0,0.11415237596186101,3.0,2.0,2.0,3.0,2.0,1.0,2.0,0
1.0,-0.030408826006844795,2.0,3.0,-0.058258240337938985,1.0,5.0,1.0,3.0,3.0,3.0,2.0,-0.04408536955279449,3.0,2.0,1.0,3.0,1.0,1.0,2.0,0
1.0,-0.02717163021283131,2.0,2.0,0.035566726530302184,1.0,4.0,4.0,3.0,1.0,2.0,2.0,-0.10494604090458506,3.0,2.0,1.0,3.0,2.0,1.0,2.0,1
1.0,-0.02717163021283131,2.0,1.0,0.14326945477574274,1.0,3.0,2.0,3.0,1.0,2.0,2.0,-0.12320424231012224,3.0,2.0,1.0,3.0,1.0,1.0,2.0,1
4.0,-0.03688321759487177,4.0,2.0,-0.0757025510767087,1.0,4.0,2.0,3.0,1.0,2.0,2.0,-0.098859973769406,3.0,2.0,2.0,2.0,2.0,1.0,2.0,0
1.0,-0.04335760918289874,2.0,0.0,-0.09879684100212448,5.0,1.0,4.0,2.0,1.0,3.0,30.0,0.17501304731365158,3.0,2.0,1.0,4.0,2.0,2.0,2.0,0
1.0,-0.04012041338888526,2.0,2.0,-0.1017983924450302,1.0,3.0,4.0,3.0,3.0,1.0,2.0,-0.1536345779860175,3.0,2.0,1.0,2.0,2.0,1.0,2.0,0
1.0,-0.02717163021283131,2.0,2.0,-0.051548890053796786,1.0,5.0,2.0,3.0,1.0,2.0,2.0,-0.03191323528243637,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1
1.0,-0.03850181549187851,4.0,2.0,-0.1128864765988231,1.0,3.0,2.0,1.0,1.0,3.0,2.0,-0.1292903094453013,3.0,2.0,2.0,3.0,2.0,1.0,2.0,0
2.0,-0.04335760918289874,3.0,2.0,-0.11023804885508276,1.0,1.0,4.0,3.0,1.0,1.0,2.0,-0.06842963809351071,2.0,2.0,2.0,432.0,2.0,2.0,1.0,0
1.0,-0.04335760918289874,260.0,0.0,-0.12581080398827596,1.0,4.0,4.0,2.0,1.0,3.0,2.0,-0.0562575038231526,3.0,2.0,2.0,3.0,2.0,1.0,2.0,0
1.0,-0.020697238624804336,2.0,1.0,0.021759589892935867,1.0,4.0,4.0,3.0,1.0,3.0,2.0,-0.12320424231012224,3.0,2.0,1.0,3.0,1.0,1.0,2.0,0
2.0,-0.03364602180085828,2.0,2.0,-0.03894237399359276,2.0,5.0,4.0,3.0,1.0,4.0,144.0,-0.098859973769406,3.0,3.0,1.0,3.0,2.0,1.0,2.0,0
2.0,-0.04012041338888526,2.0,0.0,-0.11779489601722186,2.0,2.0,4.0,2.0,1.0,2.0,2.0,-0.14146244371565941,1.0,2.0,1.0,823.0,2.0,1.0,2.0,1
1.0,-0.04012041338888526,2.0,2.0,-0.0563160599925294,1.0,3.0,2.0,1.0,1.0,1.0,3.0,-0.025827168147257315,3.0,2.0,1.0,3.0,2.0,1.0,2.0,0
1.0,-0.04012041338888526,2.0,2.0,-0.09010999800265616,1.0,3.0,2.0,3.0,2.0,3.0,2.0,-0.098859973769406,3.0,2.0,1.0,3.0,2.0,1.0,2.0,0
1.0,-0.03850181549187851,2.0,2.0,-0.08216471477143514,1.0,2.0,4.0,2.0,3.0,1.0,2.0,-0.0014828996065410838,3.0,1.0,1.0,3.0,2.0,1.0,2.0,0
1.0,-0.03364602180085828,2.0,1.0,0.08500404441345523,1.0,1.0,4.0,3.0,1.0,2.0,3.0,-0.10494604090458506,3.0,3.0,1.0,4.0,2.0,2.0,2.0,0
1.0,-0.04012041338888526,2.0,0.0,-0.08046972101544132,1.0,3.0,4.0,2.0,3.0,4.0,2.0,8.896347252025242,3.0,2.0,1.0,3.0,2.0,2.0,2.0,0
96.0,-0.030408826006844795,4.0,1.0,0.22780726835593443,1.0,5.0,3.0,3.0,1.0,4.0,4.0,-0.050171436687973546,3.0,3.0,3.0,4.0,1.0,2.0,2.0,0
1.0,-0.03688321759487177,2.0,0.0,-0.06789851732515383,2.0,4.0,4.0,3.0,1.0,3.0,3.0,-0.098859973769406,3.0,2.0,1.0,4.0,1.0,2.0,2.0,0
1.0,-0.030408826006844795,2.0,92.0,-0.03756519156684778,1.0,2.0,2.0,1.0,1.0,4.0,2.0,-0.09277390663422695,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1
2.0,-0.04012041338888526,4.0,0.0,-0.11348678688740424,1.0,4.0,2.0,3.0,1.0,3.0,1.0,0.004603167528637974,3.0,2.0,2.0,2.0,1.0,1.0,2.0,0
4.0,-0.03364602180085828,2.0,1.0,0.18027681844827445,5.0,3.0,2.0,1.0,1.0,4.0,4.0,0.010689234663817031,3.0,3.0,1.0,3.0,2.0,2.0,2.0,0
4.0,-0.03364602180085828,4.0,10.0,0.07564626638557269,1.0,1.0,4.0,3.0,2.0,2.0,4.0,-0.11711817517494318,1.0,2.0,2.0,4.0,2.0,2.0,2.0,0
1.0,-0.04012041338888526,4.0,1.0,-0.09342936077481072,1.0,5.0,4.0,3.0,1.0,4.0,4.0,0.12023844309704007,3.0,3.0,2.0,4.0,2.0,1.0,2.0,0
1.0,-0.04012041338888526,2.0,2.0,-0.020544629267076522,1.0,3.0,2.0,3.0,2.0,2.0,2.0,-0.10494604090458506,3.0,2.0,1.0,2.0,1.0,1.0,2.0,0
1.0,-0.03364602180085828,4.0,1.0,0.0862752897304506,1.0,1.0,2.0,3.0,1.0,4.0,4.0,0.17501304731365158,3.0,3.0,2.0,4.0,2.0,2.0,2.0,0
1.0,-0.04335760918289874,4.0,2.0,-0.08121128078368861,1.0,1.0,4.0,3.0,1.0,4.0,4.0,-0.06234357095833166,3.0,3.0,3.0,4.0,2.0,2.0,2.0,0
4.0,-0.04012041338888526,2.0,0.0,-0.046357971676065715,5.0,1.0,4.0,3.0,1.0,4.0,4.0,-0.050171436687973546,3.0,2.0,33.0,4.0,2.0,2.0,2.0,0
4.0,-0.03688321759487177,4.0,3.0,-0.0914518680594846,4.0,5.0,4.0,3.0,1.0,4.0,3.0,-0.0014828996065410838,3.0,2.0,2.0,3.0,2.0,1.0,2.0,0
4.0,-0.04335760918289874,2.0,8.0,-0.10359932331077364,5.0,1.0,4.0,3.0,1.0,4.0,2.0,-0.06234357095833166,3.0,2.0,1.0,340.0,1.0,2.0,2.0,0
1.0,-0.04012041338888526,2.0,2.0,-0.05628074762261286,1.0,1.0,3.0,2.0,1.0,4.0,4.0,0.053291704610070434,3.0,3.0,1.0,4.0,2.0,1.0,2.0,0
1.0,-0.03850181549187851,4.0,2.0,-0.09671341117704875,1.0,3.0,4.0,2.0,1.0,3.0,2.0,-0.1292903094453013,3.0,1.0,2.0,3.0,2.0,1.0,2.0,0
1.0,-0.02393443441881782,2.0,2.0,0.1310160624147041,1.0,4.0,2.0,3.0,3.0,4.0,2.0,-0.007568966741720142,3.0,3.0,1.0,3.0,1.0,1.0,2.0,0
1.0,-0.03364602180085828,2.0,2.0,-9.87670854010849e-05,1.0,3.0,4.0,3.0,1.0,4.0,2.0,-0.11103210803976413,3.0,2.0,1.0,3.0,2.0,1.0,2.0,0
1.0,-0.02717163021283131,2.0,2.0,-0.007514364767874041,1.0,1.0,4.0,3.0,1.0,3.0,2.0,-0.098859973769406,3.0,2.0,1.0,4.0,2.0,2.0,2.0,0
76.0,-0.02717163021283131,2.0,0.0,-0.06556790091066232,1.0,4.0,2.0,3.0,1.0,4.0,4.0,-0.04408536955279449,1.0,3.0,1.0,4.0,1.0,2.0,2.0,0
1.0,-0.03364602180085828,2.0,2.0,-0.03611738440026973,1.0,2.0,4.0,3.0,1.0,1.0,4.0,-0.14754851085083848,1.0,3.0,1.0,3.0,2.0,1.0,2.0,0
1.0,-0.04012041338888526,4.0,2.0,-0.06800445443490344,1.0,5.0,3.0,3.0,1.0,3.0,2.0,0.08372204028596572,3.0,2.0,2.0,3.0,2.0,1.0,2.0,1
1.0,-0.039580880756549676,4.0,9.0,-0.08385970852742895,1.0,2.0,3.0,3.0,1.0,1.0,2.0,-0.11103210803976413,1.0,2.0,2.0,2.0,2.0,1.0,2.0,0
1.0,-0.03580415233020061,4.0,2.0,0.0035384070160023175,1.0,5.0,1.0,2.0,1.0,4.0,2.0,-0.13537637658048035,3.0,2.0,2.0,3.0,2.0,1.0,2.0,0
4.0,-0.03364602180085828,4.0,1.0,-0.042897359424245,1.0,5.0,4.0,3.0,1.0,4.0,2.0,0.1019802416915029,3.0,2.0,2.0,3.0,2.0,2.0,2.0,0
1.0,-0.02717163021283131,4.0,2.0,-0.06440259270341658,1.0,3.0,3.0,4.0,1.0,2.0,2.0,-0.0014828996065410838,3.0,312.0,2.0,3.0,2.0,2.0,2.0,0
3.0,-0.02393443441881782,0.0,9.0,0.07476345713765924,1.0,2.0,2.0,1.0,1.0,1.0,2.0,-0.08060177236386884,3.0,2.0,2.0,3.0,2.0,1.0,2.0,0
1.0,-0.03364602180085828,4.0,1.0,0.07935406522680916,1.0,5.0,2.0,2.0,1.0,4.0,4.0,-0.0136550338768992,3.0,3.0,2.0,4.0,1.0,2.0,2.0,0
1.0,-0.020697238624804336,4.0,1.0,0.0696078511298447,1.0,5.0,4.0,2.0,1.0,4.0,4.0,0.07154990601560761,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1
4.0,-0.03364602180085828,4.0,6.0,-0.09092218251073653,1.0,3.0,4.0,3.0,1.0,4.0,4.0,0.04720563747489138,3.0,3.0,2.0,3.0,1.0,1.0,2.0,0
1.0,-0.02717163021283131,2.0,10.0,31.209785949658865,1.0,1.0,2.0,1.0,2.0,3.0,3.0,-0.019741101012078256,3.0,2.0,1.0,4.0,2.0,1.0,2.0,0
4.0,-0.03364602180085828,4.0,3.0,-0.06881663894298382,2.0,5.0,4.0,3.0,330.0,4.0,2.0,0.03503350320453326,1.0,2.0,2.0,3.0,2.0,1.0,2.0,0
4.0,-0.020697238624804336,3.0,3.0,0.10827489618845369,5.0,5.0,3.0,3.0,1.0,4.0,3.0,-0.08668783949904789,1.0,2.0,2.0,3.0,1.0,1.0,2.0,0
2.0,1.4425152602692917,3.0,9.0,-0.058929175366353205,2.0,5.0,4.0,3.0,1.0,2.0,2.0,-0.03191323528243637,2.0,2.0,2.0,3.0,2.0,1.0,2.0,0
2.0,-0.03688321759487177,2.0,9.0,-0.0547270033462852,2.0,3.0,4.0,3.0,1.0,4.0,3.0,-0.07451570522868978,3.0,2.0,1.0,3.0,2.0,1.0,2.0,0
2.0,-0.03364602180085828,2.0,2.0,0.006328084239408811,5.0,3.0,1.0,2.0,1.0,4.0,2.0,0.010689234663817031,3.0,2.0,1.0,2.0,2.0,2.0,2.0,0
2.0,-0.04335760918289874,2.0,3.0,-0.1343210851381616,5.0,5.0,4.0,3.0,1.0,4.0,2.0,-0.050171436687973546,3.0,2.0,1.0,3.0,2.0,1.0,2.0,0
92.0,-0.04012041338888526,2.0,8.0,-0.12069051035037796,5.0,5.0,4.0,3.0,1.0,4.0,2.0,-0.050171436687973546,3.0,2.0,2.0,3.0,2.0,1.0,2.0,0
4.0,-0.03364602180085828,4.0,3.0,-0.0617188525897597,5.0,5.0,4.0,3.0,1.0,4.0,2.0,0.04111957033971232,3.0,2.0,2.0,3.0,2.0,1.0,2.0,0
2.0,-0.020697238624804336,3.0,9.0,0.08860590614494208,5.0,3.0,4.0,3.0,1.0,4.0,4.0,-0.050171436687973546,3.0,3.0,1.0,3.0,1.0,2.0,2.0,0
2.0,-0.03688321759487177,894.0,9.0,-0.061612915480010085,435.0,5.0,4.0,3.0,1.0,2.0,2.0,-0.025827168147257315,3.0,2.0,2.0,3.0,2.0,1.0,2.0,0
2.0,-0.03364602180085828,4.0,3.0,-0.10437619544893746,2.0,2.0,4.0,3.0,1.0,4.0,4.0,-0.050171436687973546,1.0,2.0,2.0,3.0,1.0,1.0,2.0,1
2.0,-0.04335760918289874,2.0,3.0,-0.12072582272029452,1.0,3.0,2.0,2.0,3.0,3.0,1.0,0.10806630882668196,3.0,2.0,1.0,3.0,2.0,1.0,2.0,0
2.0,-0.04281807655056316,2.0,3.0,-0.05635137236244594,1.0,3.0,2.0,3.0,3.0,2.0,1.0,-0.06842963809351071,3.0,2.0,1.0,3.0,2.0,1.0,1.0,0
2.0,-0.04335760918289874,2.0,3.0,-0.1264817390166902,1.0,2.0,3.0,4.0,1.0,3.0,1.0,-0.12320424231012224,3.0,2.0,1.0,2.0,2.0,1.0,1.0,0
2.0,-0.04227854391822758,2.0,3.0,-0.09738434620546296,1.0,3.0,4.0,3.0,3.0,2.0,1.0,-0.08060177236386884,3.0,2.0,1.0,3.0,2.0,1.0,1.0,0
2.0,-0.04012041338888526,2.0,3.0,-0.10836649324950624,1.0,4.0,4.0,3.0,3.0,3.0,1.0,-0.10494604090458506,3.0,2.0,2.0,3.0,2.0,1.0,2.0,0
2.0,-0.04012041338888526,3.0,3.0,-0.12665830086627286,1.0,3.0,4.0,4.0,2.0,4.0,1.0,-0.15972064512119657,3.0,1.0,2.0,3.0,2.0,1.0,2.0,0
2.0,-0.04335760918289874,2.0,3.0,-0.10960242619658507,1.0,5.0,4.0,3.0,1.0,4.0,3.0,-0.11103210803976413,3.0,2.0,1.0,3.0,1.0,1.0,2.0,0
1.0,-0.04227854391822758,4.0,0.0,-0.12213831751695603,1.0,5.0,4.0,3.0,1.0,4.0,1.0,0.004603167528637974,3.0,2.0,2.0,426.0,2.0,1.0,2.0,0
2.0,-0.04012041338888526,2.0,3.0,-0.10875492931858817,1.0,3.0,4.0,2.0,3.0,4.0,1.0,0.016775301798996087,3.0,112.0,2.0,3.0,2.0,2.0,2.0,0
2.0,-0.04281807655056316,2.0,3.0,-0.0650735277318308,1.0,2.0,1.0,2.0,3.0,1.0,1.0,-0.007568966741720142,3.0,2.0,1.0,3.0,2.0,1.0,2.0,0
2.0,-0.03688321759487177,2.0,3.0,-0.11673552491972573,1.0,3.0,4.0,4.0,3.0,2.0,1.0,-0.1292903094453013,3.0,2.0,1.0,2.0,2.0,1.0,2.0,0
2.0,-0.04281807655056316,2.0,3.0,-0.06203666391900854,1.0,3.0,3.0,3.0,3.0,2.0,1.0,-0.07451570522868978,3.0,2.0,1.0,3.0,2.0,1.0,2.0,0
2.0,-0.039580880756549676,2.0,3.0,-0.07312474807280143,1.0,2.0,2.0,2.0,3.0,4.0,2.0,-0.14146244371565941,3.0,2.0,1.0,2.0,2.0,1.0,2.0,0
2.0,-0.03688321759487177,2.0,3.0,-0.10137464400603174,1.0,5.0,4.0,4.0,3.0,2.0,1.0,-0.08668783949904789,3.0,2.0,1.0,2.0,2.0,1.0,2.0,0
2.0,-0.03688321759487177,2.0,3.0,-0.06556790091066232,1.0,3.0,4.0,2.0,3.0,4.0,1.0,-0.12320424231012224,3.0,2.0,1.0,2.0,1.0,1.0,2.0,0
2.0,-0.04227854391822758,2.0,3.0,-0.12047863613087874,1.0,4.0,4.0,2.0,3.0,2.0,1.0,-0.0136550338768992,3.0,2.0,1.0,2.0,2.0,1.0,2.0,0
2.0,-0.04012041338888526,2.0,3.0,-0.12524580606961136,1.0,2.0,4.0,4.0,3.0,1.0,1.0,-0.12320424231012224,1.0,2.0,1.0,2.0,2.0,1.0,2.0,0
3.0,-0.04335760918289874,4.0,0.0,-0.10059777186786792,2.0,5.0,2.0,1.0,1.0,4.0,3.0,-0.11103210803976413,3.0,2.0,2.0,3.0,1.0,2.0,2.0,0
2.0,-0.03688321759487177,4.0,3.0,-0.08393033326726203,1.0,5.0,3.0,2.0,3.0,4.0,1.0,0.010689234663817031,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0
2.0,-0.03850181549187851,2.0,3.0,-0.05098389213513218,5.0,4.0,4.0,3.0,3.0,2.0,1.0,-0.06842963809351071,1.0,2.0,3.0,3.0,2.0,2.0,2.0,0
2.0,-0.04335760918289874,2.0,3.0,-0.1302248502278432,1.0,4.0,3.0,4.0,3.0,3.0,1.0,-0.11103210803976413,1.0,2.0,1.0,2.0,2.0,1.0,2.0,0
2.0,-0.04119947865355642,1.0,3.0,-0.11030867359491583,1.0,3.0,4.0,3.0,1.0,4.0,1.0,-0.14146244371565941,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0
2.0,-0.04012041338888526,2.0,3.0,-0.10653025001384628,1.0,5.0,3.0,4.0,3.0,3.0,1.0,-0.03799930241761543,1.0,2.0,2.0,3.0,2.0,1.0,2.0,0
2.0,-0.03580415233020061,3.0,1.0,0.10188335723356033,5.0,4.0,3.0,3.0,1.0,4.0,2.0,-0.06234357095833166,1.0,1.0,2.0,4.0,1.0,2.0,2.0,0
2.0,-0.03850181549187851,4.0,3.0,-0.0930409247057288,5.0,3.0,4.0,3.0,3.0,4.0,1.0,0.022861368934175147,3.0,2.0,2.0,3.0,2.0,2.0,2.0,0
1.0,-0.04012041338888526,2.0,3.0,-0.06913445027223265,1.0,45.0,4.0,3.0,1.0,3.0,2.0,-0.13537637658048035,3.0,2.0,1.0,2.0,2.0,1.0,2.0,0
4.0,-0.03364602180085828,4.0,2.0,-0.09134593094973499,1.0,4.0,4.0,3.0,1.0,3.0,2.0,-0.03799930241761543,3.0,2.0,2.0,3.0,2.0,1.0,2.0,0
2.0,-0.04119947865355642,2.0,2.0,-0.0936059226243934,1.0,3.0,4.0,1.0,1.0,2.0,3.0,-0.09277390663422695,3.0,2.0,1.0,2.0,2.0,1.0,2.0,0
2.0,-0.02717163021283131,1.0,4.0,-0.006419681300461367,5.0,2.0,3.0,2.0,1.0,2.0,4.0,-0.10494604090458506,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0
3.0,-0.03688321759487177,2.0,2.0,-0.039648621391923516,1.0,2.0,1.0,2.0,1.0,1.0,2.0,-0.007568966741720142,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0
1.0,-0.03364602180085828,2.0,3.0,-0.10204557903444597,2.0,3.0,4.0,2.0,1.0,2.0,3.0,-0.08668783949904789,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1
4.0,-0.014222847036777363,2.0,3.0,0.2108926431659128,2.0,4.0,2.0,2.0,1.0,4.0,1.0,-0.1536345779860175,3.0,2.0,1.0,3.0,2.0,2.0,2.0,0
1.0,-0.04012041338888526,2.0,0.0,-0.10607118920493129,1.0,3.0,4.0,4.0,1.0,3.0,1.0,-0.11711817517494318,3.0,2.0,1.0,2.0,2.0,1.0,2.0,0
2.0,-0.04335760918289874,2.0,5.0,-0.13128422132533935,1.0,2.0,3.0,4.0,1.0,1.0,2.0,-0.14754851085083848,3.0,2.0,1.0,2.0,2.0,1.0,2.0,0
4.0,-0.03850181549187851,3.0,1.0,-0.02040337978741037,1.0,2.0,1.0,2.0,1.0,2.0,2.0,-0.0014828996065410838,3.0,2.0,2.0,2.0,2.0,1.0,2.0,0
4.0,-0.04012041338888526,2.0,2.0,-0.08488376725500855,1.0,3.0,3.0,3.0,1.0,2.0,1.0,-0.13537637658048035,3.0,1.0,1.0,2.0,2.0,1.0,406.0,0
4.0,-0.014222847036777363,3.0,3.0,0.40542848903612,1.0,4.0,2.0,3.0,1.0,4.0,3.0,-0.1536345779860175,3.0,2.0,2.0,3.0,2.0,2.0,2.0,0
4.0,-0.03364602180085828,2.0,3.0,-0.0974196585753795,1.0,3.0,4.0,4.0,1.0,4.0,2.0,-0.11103210803976413,3.0,2.0,1.0,3.0,2.0,1.0,2.0,0
2.0,-0.02231583652181108,4.0,1.0,0.014273367470629836,2.0,1.0,3.0,3.0,1.0,4.0,3.0,-0.11711817517494318,3.0,2.0,1.0,3.0,2.0,1.0,2.0,0
1.0,-0.03364602180085828,4.0,3.0,-0.1038465099001894,4.0,5.0,4.0,2.0,1.0,4.0,2.0,4.739563398697945,3.0,1.0,2.0,4.0,2.0,158.0,2.0,0
1.0,-0.02717163021283131,2.0,1.0,0.14701256598689574,5.0,5.0,3.0,3.0,1.0,4.0,3.0,0.004603167528637974,3.0,3.0,1.0,3.0,2.0,1.0,2.0,1
2.0,-0.02717163021283131,4.0,1.0,0.05749570824847221,1.0,3.0,3.0,3.0,1.0,4.0,3.0,-0.08060177236386884,3.0,2.0,2.0,3.0,2.0,2.0,2.0,0
1.0,-0.03688321759487177,3.0,6.0,0.1518150482955449,5.0,3.0,1.0,2.0,1.0,2.0,3.0,-0.14146244371565941,3.0,1.0,2.0,3.0,2.0,2.0,2.0,0
685.0,-0.030408826006844795,2.0,2.0,-0.019414633429747308,4.0,5.0,4.0,2.0,1.0,4.0,2.0,0.06546383888042855,3.0,1.0,2.0,3.0,2.0,2.0,2.0,0
1.0,-0.04335760918289874,4.0,3.0,-0.10603587683501475,5.0,5.0,4.0,3.0,1.0,4.0,1.0,0.12632451023221913,3.0,2.0,2.0,3.0,2.0,2.0,2.0,0
4.0,-0.03850181549187851,2.0,4.0,-0.10275182643277672,3.0,4.0,4.0,3.0,1.0,3.0,2.0,-0.06234357095833166,3.0,2.0,2.0,3.0,2.0,2.0,2.0,0
3.0,-0.03688321759487177,4.0,2.0,-0.01959119527933,5.0,5.0,4.0,3.0,2.0,4.0,4.0,-0.15972064512119657,3.0,1.0,2.0,3.0,2.0,1.0,2.0,0
2.0,-0.030408826006844795,4.0,0.0,-0.0702997584794784,5.0,5.0,4.0,3.0,1.0,4.0,1.0,-0.06234357095833166,3.0,2.0,2.0,3.0,2.0,1.0,2.0,0
1.0,-0.020697238624804336,1.0,9.0,0.12405952554114613,1.0,4.0,2.0,2.0,3.0,4.0,3.0,-0.0562575038231526,203.0,1.0,1.0,3.0,2.0,1.0,2.0,1
4.0,-0.020697238624804336,4.0,6.0,0.06844254292259895,1.0,3.0,1.0,3.0,1.0,3.0,4.0,-0.09277390663422695,1.0,3.0,1.0,3.0,2.0,2.0,2.0,0
4.0,-0.03364602180085828,2.0,0.0,-0.06556790091066232,1.0,5.0,4.0,2.0,2.0,4.0,4.0,0.09589417455632383,3.0,3.0,1.0,3.0,2.0,1.0,2.0,0
1.0,-0.02393443441881782,4.0,5.0,-0.027465853770717946,1.0,1.0,4.0,3.0,2.0,4.0,3.0,0.11415237596186101,3.0,2.0,2.0,1.0,2.0,1.0,2.0,0
4.0,-0.02717163021283131,4.0,9.0,0.0752931426864073,5.0,5.0,4.0,3.0,1.0,4.0,1.0,-0.06234357095833166,3.0,2.0,2.0,3.0,2.0,1.0,2.0,0
4.0,-0.041739011285892,2.0,6.0,-0.10338744909127441,5.0,5.0,4.0,2.0,1.0,4.0,2.0,-0.03191323528243637,3.0,1.0,2.0,2.0,2.0,1.0,2.0,0
